outdeg1 indeg1 totaldeg1 outdeg2 indeg2 totaldeg2 totaldeg
1 0 1 16 4 20 21
1 0 1 15 5 20 21
1 0 1 14 6 20 21
1 0 1 13 7 20 21
1 0 1 12 8 20 21
1 0 1 11 9 20 21
1 0 1 10 10 20 21
1 0 1 9 11 20 21
1 0 1 8 12 20 21
1 0 1 7 13 20 21
1 0 1 6 14 20 21
1 0 1 5 15 20 21
1 0 1 4 16 20 21
1 0 1 3 17 20 21
1 0 1 2 18 20 21
1 0 1 18 2 20 21
1 0 1 17 3 20 21
1 0 1 20 0 20 21
1 0 1 19 1 20 21
1 0 1 18 2 20 21
1 0 1 17 3 20 21
1 0 1 16 4 20 21
5 0 5 19 1 20 25
1 0 1 10 10 20 21
1 0 1 15 5 20 21
1 0 1 20 0 20 21
1 0 1 19 1 20 21
1 0 1 18 2 20 21
1 0 1 18 2 20 21
1 0 1 17 3 20 21
1 1 2 16 4 20 22
1 0 1 16 4 20 21
1 0 1 15 5 20 21
2 0 2 14 6 20 22
1 0 1 13 7 20 21
2 0 2 12 8 20 22
1 0 1 11 9 20 21
2 0 2 10 10 20 22
2 0 2 9 11 20 22
2 0 2 8 12 20 22
2 0 2 7 13 20 22
2 0 2 6 14 20 22
2 0 2 5 15 20 22
1 0 1 4 16 20 21
2 0 2 3 17 20 22
1 0 1 2 18 20 21
1 0 1 20 0 20 21
1 0 1 19 1 20 21
1 0 1 18 2 20 21
1 0 1 17 3 20 21
1 0 1 16 4 20 21
1 0 1 15 5 20 21
1 0 1 14 6 20 21
1 0 1 13 7 20 21
1 0 1 12 8 20 21
1 0 1 11 9 20 21
1 0 1 10 10 20 21
1 0 1 9 11 20 21
1 0 1 8 12 20 21
1 0 1 7 13 20 21
1 0 1 6 14 20 21
1 0 1 5 15 20 21
1 0 1 4 16 20 21
1 0 1 3 17 20 21
1 3 4 3 17 20 24
1 0 1 2 18 20 21
1 2 3 4 16 20 23
1 0 1 17 3 20 21
1 1 2 3 17 20 22
2 5 7 20 0 20 27
1 6 7 19 1 20 27
1 9 10 18 2 20 30
1 2 3 17 3 20 23
1 1 2 17 3 20 22
1 4 5 16 4 20 25
1 0 1 20 0 20 21
1 0 1 19 1 20 21
1 0 1 18 2 20 21
1 0 1 17 3 20 21
1 0 1 16 4 20 21
1 0 1 15 5 20 21
1 0 1 14 6 20 21
1 0 1 13 7 20 21
1 0 1 12 8 20 21
1 0 1 11 9 20 21
1 0 1 10 10 20 21
1 0 1 9 11 20 21
1 0 1 8 12 20 21
1 0 1 7 13 20 21
1 0 1 6 14 20 21
1 0 1 5 15 20 21
1 0 1 4 16 20 21
1 0 1 3 17 20 21
1 0 1 2 18 20 21
1 0 1 15 5 20 21
1 0 1 14 6 20 21
1 2 3 13 7 20 23
1 1 2 12 8 20 22
1 0 1 11 9 20 21
1 1 2 10 10 20 22
1 0 1 16 4 20 21
1 0 1 15 5 20 21
1 0 1 14 6 20 21
1 0 1 13 7 20 21
1 0 1 12 8 20 21
1 0 1 11 9 20 21
1 0 1 10 10 20 21
1 0 1 9 11 20 21
1 0 1 8 12 20 21
1 0 1 7 13 20 21
1 4 5 15 5 20 25
1 0 1 6 14 20 21
1 0 1 14 6 20 21
1 0 1 13 7 20 21
1 0 1 12 8 20 21
1 0 1 11 9 20 21
1 0 1 5 15 20 21
1 0 1 16 4 20 21
1 0 1 4 16 20 21
2 0 2 20 0 20 22
1 1 2 20 0 20 22
1 0 1 10 10 20 21
1 0 1 9 11 20 21
1 0 1 15 5 20 21
1 0 1 14 6 20 21
1 0 1 13 7 20 21
1 0 1 12 8 20 21
1 0 1 11 9 20 21
1 2 3 9 11 20 23
1 0 1 10 10 20 21
1 0 1 9 11 20 21
3 6 9 1 20 21 30
47 0 47 3 18 21 68
1 2 3 3 18 21 24
1 2 3 7 14 21 24
10 0 10 16 5 21 31
10 2 12 16 5 21 33
9 3 12 16 5 21 33
2 1 3 4 17 21 24
3 2 5 7 14 21 26
3 2 5 6 15 21 26
0 3 3 2 19 21 24
3 2 5 5 16 21 26
2 0 2 18 3 21 23
1 1 2 10 11 21 23
1 1 2 15 6 21 23
1 1 2 14 7 21 23
1 1 2 13 8 21 23
1 1 2 15 6 21 23
1 1 2 14 7 21 23
1 1 2 13 8 21 23
3 1 4 20 1 21 25
1 1 2 16 5 21 23
0 3 3 11 10 21 24
2 19 21 8 13 21 42
2 2 4 7 14 21 25
2 0 2 8 13 21 23
2 2 4 21 0 21 25
1 1 2 19 2 21 23
1 0 1 18 3 21 22
1 0 1 17 4 21 22
1 0 1 16 5 21 22
3 1 4 6 15 21 25
1 0 1 15 6 21 22
1 0 1 14 7 21 22
1 0 1 13 8 21 22
1 0 1 12 9 21 22
1 0 1 11 10 21 22
1 0 1 10 11 21 22
1 0 1 9 12 21 22
1 0 1 8 13 21 22
1 0 1 7 14 21 22
1 0 1 6 15 21 22
1 0 1 5 16 21 22
1 2 3 15 6 21 24
0 1 1 21 0 21 22
0 1 1 20 1 21 22
0 2 2 19 2 21 23
0 1 1 18 3 21 22
0 1 1 17 4 21 22
0 1 1 16 5 21 22
0 2 2 15 6 21 23
0 1 1 14 7 21 22
0 2 2 13 8 21 23
2 0 2 20 1 21 23
1 1 2 20 1 21 23
0 1 1 12 9 21 22
0 1 1 11 10 21 22
0 1 1 10 11 21 22
0 1 1 9 12 21 22
0 1 1 8 13 21 22
0 1 1 7 14 21 22
0 1 1 6 15 21 22
0 1 1 5 16 21 22
0 1 1 4 17 21 22
0 1 1 3 18 21 22
0 1 1 2 19 21 22
0 1 1 1 20 21 22
2 0 2 22 0 22 24
1 1 2 22 0 22 24
2 0 2 21 1 22 24
1 1 2 21 1 22 24
2 0 2 20 2 22 24
1 1 2 20 2 22 24
2 0 2 19 3 22 24
1 1 2 19 3 22 24
2 0 2 18 4 22 24
1 1 2 18 4 22 24
2 0 2 17 5 22 24
1 1 2 17 5 22 24
2 0 2 16 6 22 24
1 1 2 16 6 22 24
8 3 11 16 6 22 33
7 4 11 16 6 22 33
5 5 10 16 6 22 32
1 2 3 7 15 22 25
2 0 2 15 7 22 24
1 1 2 15 7 22 24
2 0 2 14 8 22 24
1 1 2 14 8 22 24
2 0 2 13 9 22 24
1 1 2 13 9 22 24
2 0 2 12 10 22 24
1 1 2 12 10 22 24
2 0 2 11 11 22 24
1 1 2 11 11 22 24
2 0 2 10 12 22 24
2 0 2 9 13 22 24
2 0 2 8 14 22 24
2 0 2 7 15 22 24
2 0 2 6 16 22 24
2 0 2 5 17 22 24
2 0 2 4 18 22 24
2 0 2 3 19 22 24
1 1 2 10 12 22 24
1 1 2 9 13 22 24
1 1 2 8 14 22 24
1 1 2 7 15 22 24
1 1 2 6 16 22 24
1 1 2 5 17 22 24
1 1 2 4 18 22 24
1 1 2 3 19 22 24
1 2 3 6 16 22 25
3 5 8 14 8 22 30
1 2 3 5 17 22 25
3 5 8 5 17 22 30
3 5 8 4 18 22 30
1 0 1 19 3 22 23
1 0 1 22 0 22 23
1 0 1 22 0 22 23
1 0 1 21 1 22 23
1 0 1 20 2 22 23
1 0 1 19 3 22 23
1 0 1 18 4 22 23
1 0 1 17 5 22 23
1 0 1 16 6 22 23
1 0 1 15 7 22 23
1 0 1 14 8 22 23
1 0 1 13 9 22 23
1 0 1 12 10 22 23
1 0 1 11 11 22 23
1 0 1 10 12 22 23
1 0 1 9 13 22 23
1 0 1 8 14 22 23
1 0 1 7 15 22 23
1 0 1 18 4 22 23
1 0 1 9 13 22 23
1 0 1 12 10 22 23
1 0 1 11 11 22 23
1 0 1 10 12 22 23
1 0 1 9 13 22 23
1 0 1 8 14 22 23
1 0 1 7 15 22 23
1 0 1 12 10 22 23
1 0 1 11 11 22 23
1 0 1 10 12 22 23
1 0 1 9 13 22 23
1 0 1 8 14 22 23
1 0 1 7 15 22 23
1 1 2 8 14 22 24
1 0 1 17 5 22 23
1 0 1 16 6 22 23
1 0 1 15 7 22 23
1 0 1 22 0 22 23
1 0 1 21 1 22 23
1 0 1 20 2 22 23
1 0 1 19 3 22 23
1 0 1 18 4 22 23
1 0 1 17 5 22 23
1 0 1 16 6 22 23
1 0 1 15 7 22 23
1 0 1 14 8 22 23
1 0 1 13 9 22 23
1 0 1 12 10 22 23
1 0 1 11 11 22 23
1 0 1 10 12 22 23
1 0 1 9 13 22 23
1 0 1 8 14 22 23
1 0 1 7 15 22 23
1 0 1 6 16 22 23
1 0 1 5 17 22 23
1 0 1 4 18 22 23
1 0 1 3 19 22 23
1 0 1 2 20 22 23
1 0 1 1 21 22 23
1 0 1 14 8 22 23
1 0 1 21 1 22 23
1 0 1 20 2 22 23
1 0 1 19 3 22 23
1 0 1 18 4 22 23
1 0 1 17 5 22 23
1 0 1 16 6 22 23
1 0 1 15 7 22 23
1 0 1 14 8 22 23
1 0 1 13 9 22 23
1 0 1 12 10 22 23
1 0 1 11 11 22 23
1 0 1 10 12 22 23
1 0 1 9 13 22 23
1 0 1 8 14 22 23
1 0 1 7 15 22 23
1 0 1 6 16 22 23
1 0 1 5 17 22 23
1 0 1 4 18 22 23
1 0 1 3 19 22 23
1 0 1 2 20 22 23
1 0 1 22 0 22 23
1 0 1 21 1 22 23
1 0 1 20 2 22 23
1 0 1 19 3 22 23
1 0 1 18 4 22 23
1 0 1 13 9 22 23
1 0 1 12 10 22 23
13 0 13 22 0 22 35
12 1 13 22 0 22 35
11 2 13 22 0 22 35
10 3 13 22 0 22 35
9 4 13 22 0 22 35
8 5 13 22 0 22 35
7 6 13 22 0 22 35
6 7 13 22 0 22 35
5 8 13 22 0 22 35
4 9 13 22 0 22 35
3 10 13 22 0 22 35
2 11 13 22 0 22 35
1 12 13 22 0 22 35
1 0 1 11 11 22 23
1 0 1 22 0 22 23
1 0 1 21 1 22 23
1 0 1 20 2 22 23
1 0 1 19 3 22 23
1 0 1 18 4 22 23
1 0 1 17 5 22 23
1 0 1 16 6 22 23
1 0 1 15 7 22 23
1 0 1 14 8 22 23
1 0 1 13 9 22 23
1 0 1 12 10 22 23
1 0 1 11 11 22 23
1 0 1 10 12 22 23
1 0 1 9 13 22 23
1 0 1 8 14 22 23
1 0 1 7 15 22 23
1 0 1 6 16 22 23
1 0 1 5 17 22 23
1 0 1 4 18 22 23
3 4 7 7 15 22 29
1 0 1 3 19 22 23
1 2 3 10 12 22 25
1 0 1 9 13 22 23
1 0 1 8 14 22 23
2 0 2 7 15 22 24
1 8 9 9 13 22 31
1 0 1 1 21 22 23
1 0 1 6 16 22 23
2 0 2 17 6 23 25
2 5 7 1 22 23 30
2 0 2 16 7 23 25
2 0 2 15 8 23 25
3 12 15 17 6 23 38
3 7 10 4 19 23 33
3 6 9 16 7 23 32
1 0 1 23 0 23 24
1 0 1 22 1 23 24
1 0 1 21 2 23 24
1 0 1 20 3 23 24
1 0 1 19 4 23 24
1 0 1 18 5 23 24
1 0 1 17 6 23 24
1 0 1 16 7 23 24
1 0 1 15 8 23 24
1 0 1 14 9 23 24
1 0 1 13 10 23 24
1 0 1 12 11 23 24
1 0 1 11 12 23 24
1 0 1 10 13 23 24
1 0 1 9 14 23 24
1 0 1 8 15 23 24
1 0 1 7 16 23 24
1 0 1 6 17 23 24
1 0 1 5 18 23 24
1 0 1 4 19 23 24
1 0 1 3 20 23 24
1 0 1 2 21 23 24
4 3 7 1 22 23 30
3 4 7 1 22 23 30
2 5 7 1 22 23 30
1 6 7 1 22 23 30
2 0 2 18 5 23 25
1 1 2 17 6 23 25
1 1 2 16 7 23 25
1 1 2 15 8 23 25
1 1 2 14 9 23 25
1 1 2 13 10 23 25
1 1 2 12 11 23 25
1 1 2 11 12 23 25
2 0 2 12 11 23 25
2 2 4 6 17 23 27
2 2 4 7 16 23 27
2 7 9 8 15 23 32
2 0 2 6 17 23 25
0 5 5 1 23 24 29
7 0 7 9 15 24 31
6 6 12 1 23 24 36
2 0 2 24 0 24 26
1 1 2 24 0 24 26
2 0 2 23 1 24 26
1 1 2 23 1 24 26
2 0 2 22 2 24 26
1 1 2 22 2 24 26
2 0 2 21 3 24 26
2 0 2 20 4 24 26
2 0 2 19 5 24 26
2 0 2 18 6 24 26
2 0 2 17 7 24 26
2 0 2 16 8 24 26
2 0 2 15 9 24 26
2 0 2 14 10 24 26
2 0 2 13 11 24 26
2 0 2 12 12 24 26
2 0 2 11 13 24 26
2 0 2 10 14 24 26
2 0 2 9 15 24 26
2 0 2 8 16 24 26
2 0 2 7 17 24 26
1 1 2 21 3 24 26
2 0 2 6 18 24 26
1 1 2 20 4 24 26
2 0 2 5 19 24 26
1 1 2 19 5 24 26
2 0 2 4 20 24 26
1 1 2 18 6 24 26
2 0 2 3 21 24 26
1 1 2 17 7 24 26
1 1 2 16 8 24 26
1 1 2 15 9 24 26
1 1 2 14 10 24 26
1 1 2 13 11 24 26
1 1 2 12 12 24 26
1 1 2 11 13 24 26
1 1 2 10 14 24 26
1 1 2 9 15 24 26
1 1 2 8 16 24 26
1 1 2 7 17 24 26
1 1 2 6 18 24 26
1 1 2 5 19 24 26
1 1 2 4 20 24 26
1 1 2 3 21 24 26
7 7 14 7 17 24 38
1 10 11 20 4 24 35
2 2 4 17 7 24 28
4 2 6 19 5 24 30
2 0 2 19 5 24 26
1 0 1 24 0 24 25
2 0 2 7 17 24 26
1 0 1 24 0 24 25
1 0 1 23 1 24 25
1 0 1 22 2 24 25
1 0 1 21 3 24 25
1 0 1 20 4 24 25
1 0 1 19 5 24 25
1 0 1 18 6 24 25
1 0 1 17 7 24 25
1 0 1 16 8 24 25
1 0 1 15 9 24 25
1 0 1 14 10 24 25
1 0 1 13 11 24 25
1 0 1 12 12 24 25
1 0 1 11 13 24 25
1 0 1 10 14 24 25
1 0 1 9 15 24 25
1 0 1 8 16 24 25
1 0 1 7 17 24 25
1 0 1 6 18 24 25
1 0 1 5 19 24 25
1 0 1 4 20 24 25
1 0 1 3 21 24 25
1 0 1 2 22 24 25
2 0 2 6 18 24 26
9 0 9 25 0 25 34
3 2 5 25 0 25 30
2 3 5 25 0 25 30
5 6 11 1 24 25 36
4 7 11 1 24 25 36
3 8 11 1 24 25 36
3 4 7 10 15 25 32
4 4 8 13 12 25 33
0 1 1 25 0 25 26
0 1 1 24 1 25 26
0 1 1 23 2 25 26
0 1 1 22 3 25 26
0 1 1 21 4 25 26
0 1 1 20 5 25 26
0 1 1 19 6 25 26
0 1 1 18 7 25 26
0 1 1 17 8 25 26
0 1 1 16 9 25 26
0 1 1 15 10 25 26
0 1 1 14 11 25 26
0 1 1 13 12 25 26
0 1 1 12 13 25 26
0 1 1 11 14 25 26
0 1 1 10 15 25 26
0 1 1 9 16 25 26
0 1 1 8 17 25 26
0 1 1 7 18 25 26
0 1 1 6 19 25 26
0 1 1 5 20 25 26
0 1 1 4 21 25 26
0 1 1 3 22 25 26
0 1 1 2 23 25 26
0 1 1 1 24 25 26
0 3 3 3 22 25 28
7 0 7 25 0 25 32
2 2 4 18 7 25 29
1 0 1 25 0 25 26
1 0 1 24 1 25 26
1 0 1 23 2 25 26
2 0 2 25 0 25 27
1 1 2 22 3 25 27
2 0 2 25 0 25 27
2 0 2 24 1 25 27
2 0 2 23 2 25 27
2 11 13 22 3 25 38
2 1 3 21 4 25 28
2 7 9 20 5 25 34
2 0 2 19 6 25 27
2 0 2 18 7 25 27
2 9 11 17 8 25 36
2 0 2 16 9 25 27
1 0 1 21 4 25 26
1 0 1 20 5 25 26
2 0 2 15 10 25 27
2 0 2 14 11 25 27
1 1 2 19 6 25 27
1 0 1 18 7 25 26
1 1 2 17 8 25 27
1 3 4 16 9 25 29
1 0 1 15 10 25 26
2 0 2 13 12 25 27
3 4 7 4 21 25 32
2 1 3 26 0 26 29
2 1 3 25 1 26 29
3 1 4 23 3 26 30
2 2 4 23 3 26 30
2 0 2 22 4 26 28
41 0 41 21 5 26 67
3 8 11 18 8 26 37
3 9 12 5 21 26 38
2 10 12 5 21 26 38
2 11 13 2 24 26 39
1 0 1 26 0 26 27
1 0 1 26 0 26 27
1 0 1 25 1 26 27
1 0 1 24 2 26 27
1 0 1 23 3 26 27
1 0 1 22 4 26 27
1 0 1 21 5 26 27
1 0 1 20 6 26 27
1 0 1 19 7 26 27
1 0 1 18 8 26 27
1 0 1 17 9 26 27
1 0 1 16 10 26 27
1 0 1 15 11 26 27
1 0 1 14 12 26 27
1 0 1 13 13 26 27
1 0 1 12 14 26 27
1 0 1 11 15 26 27
1 0 1 10 16 26 27
1 0 1 9 17 26 27
1 0 1 8 18 26 27
1 0 1 7 19 26 27
1 0 1 6 20 26 27
1 10 11 13 13 26 37
8 2 10 25 1 26 36
0 3 3 1 25 26 29
38 0 38 24 2 26 64
3 0 3 13 13 26 29
2 1 3 25 1 26 29
1 0 1 24 2 26 27
1 0 1 23 3 26 27
207 0 207 26 0 26 233
5 32 37 13 13 26 63
1 1 2 22 4 26 28
1 0 1 21 5 26 27
1 0 1 20 6 26 27
1 0 1 19 7 26 27
1 2 3 18 8 26 29
1 1 2 17 9 26 28
1 0 1 16 10 26 27
1 0 1 15 11 26 27
1 0 1 14 12 26 27
1 0 1 13 13 26 27
1 1 2 12 14 26 28
1 1 2 11 15 26 28
2 1 3 4 22 26 29
0 2 2 26 1 27 29
0 2 2 25 2 27 29
0 2 2 24 3 27 29
0 2 2 23 4 27 29
1 1 2 21 6 27 29
0 2 2 21 6 27 29
7 0 7 26 1 27 34
6 1 7 26 1 27 34
5 2 7 26 1 27 34
4 3 7 26 1 27 34
3 4 7 26 1 27 34
2 5 7 26 1 27 34
1 6 7 26 1 27 34
1 2 3 21 6 27 30
3 0 3 17 10 27 30
1 0 1 20 7 27 28
1 2 3 19 8 27 30
2 7 9 1 26 27 36
8 1 9 10 17 27 36
3 5 8 4 23 27 35
2 6 8 10 17 27 35
1 0 1 27 0 27 28
1 0 1 26 1 27 28
1 0 1 25 2 27 28
1 0 1 24 3 27 28
1 0 1 23 4 27 28
1 0 1 22 5 27 28
1 0 1 21 6 27 28
1 0 1 20 7 27 28
1 0 1 19 8 27 28
1 0 1 18 9 27 28
1 0 1 17 10 27 28
1 0 1 16 11 27 28
1 0 1 15 12 27 28
1 0 1 14 13 27 28
1 0 1 13 14 27 28
1 0 1 12 15 27 28
1 0 1 11 16 27 28
1 0 1 10 17 27 28
1 0 1 9 18 27 28
1 0 1 8 19 27 28
1 0 1 7 20 27 28
1 0 1 27 0 27 28
1 0 1 26 1 27 28
1 0 1 25 2 27 28
1 0 1 24 3 27 28
1 0 1 23 4 27 28
1 0 1 22 5 27 28
1 0 1 21 6 27 28
1 0 1 20 7 27 28
1 0 1 19 8 27 28
1 0 1 18 9 27 28
1 0 1 17 10 27 28
1 0 1 16 11 27 28
1 0 1 15 12 27 28
1 0 1 14 13 27 28
1 0 1 13 14 27 28
1 0 1 12 15 27 28
1 0 1 11 16 27 28
1 0 1 10 17 27 28
1 0 1 9 18 27 28
1 0 1 8 19 27 28
1 0 1 7 20 27 28
1 0 1 6 21 27 28
1 0 1 5 22 27 28
1 0 1 4 23 27 28
1 0 1 3 24 27 28
1 0 1 2 25 27 28
0 1 1 27 0 27 28
0 1 1 26 1 27 28
0 1 1 25 2 27 28
0 1 1 24 3 27 28
0 1 1 23 4 27 28
0 1 1 22 5 27 28
0 1 1 21 6 27 28
0 1 1 20 7 27 28
0 1 1 19 8 27 28
0 1 1 18 9 27 28
0 1 1 17 10 27 28
0 1 1 16 11 27 28
0 1 1 15 12 27 28
0 1 1 14 13 27 28
0 1 1 13 14 27 28
0 1 1 12 15 27 28
0 1 1 11 16 27 28
0 1 1 10 17 27 28
0 1 1 9 18 27 28
0 1 1 8 19 27 28
0 1 1 7 20 27 28
0 1 1 6 21 27 28
0 1 1 5 22 27 28
1 2 3 10 17 27 30
13 0 13 26 1 27 40
2 3 5 6 21 27 32
1 2 3 5 22 27 30
0 1 1 20 8 28 29
0 1 1 19 9 28 29
0 1 1 18 10 28 29
0 1 1 17 11 28 29
0 1 1 16 12 28 29
0 1 1 15 13 28 29
0 1 1 14 14 28 29
0 1 1 13 15 28 29
0 1 1 12 16 28 29
0 1 1 11 17 28 29
0 1 1 10 18 28 29
0 1 1 9 19 28 29
0 1 1 8 20 28 29
0 1 1 7 21 28 29
0 1 1 6 22 28 29
0 1 1 5 23 28 29
0 1 1 4 24 28 29
0 1 1 3 25 28 29
0 1 1 2 26 28 29
0 1 1 1 27 28 29
1 7 8 1 27 28 36
7 3 10 11 17 28 38
7 10 17 10 18 28 45
5 5 10 11 17 28 38
4 5 9 10 18 28 37
1 0 1 28 0 28 29
2 0 2 24 4 28 30
5 0 5 21 8 29 34
4 1 5 21 8 29 34
3 2 5 21 8 29 34
2 3 5 21 8 29 34
1 4 5 21 8 29 34
4 1 5 17 12 29 34
3 2 5 17 12 29 34
2 3 5 17 12 29 34
1 4 5 17 12 29 34
2 5 7 18 11 29 36
1 1 2 18 11 29 31
3 7 10 11 18 29 39
2 8 10 11 18 29 39
2 8 10 10 19 29 39
1 0 1 29 0 29 30
1 0 1 28 1 29 30
1 0 1 27 2 29 30
1 0 1 26 3 29 30
1 0 1 25 4 29 30
1 0 1 24 5 29 30
1 0 1 23 6 29 30
1 0 1 22 7 29 30
1 0 1 21 8 29 30
1 0 1 20 9 29 30
1 0 1 19 10 29 30
1 0 1 18 11 29 30
1 0 1 17 12 29 30
1 0 1 16 13 29 30
1 0 1 15 14 29 30
1 0 1 14 15 29 30
1 0 1 13 16 29 30
1 0 1 12 17 29 30
1 0 1 11 18 29 30
1 0 1 10 19 29 30
1 0 1 9 20 29 30
1 0 1 8 21 29 30
1 0 1 7 22 29 30
1 0 1 6 23 29 30
1 0 1 5 24 29 30
1 0 1 4 25 29 30
1 0 1 3 26 29 30
1 0 1 2 27 29 30
1 0 1 29 0 29 30
1 0 1 28 1 29 30
1 0 1 27 2 29 30
1 0 1 26 3 29 30
1 0 1 25 4 29 30
1 0 1 24 5 29 30
1 0 1 23 6 29 30
1 0 1 22 7 29 30
1 0 1 21 8 29 30
1 0 1 20 9 29 30
1 0 1 19 10 29 30
1 0 1 18 11 29 30
1 0 1 17 12 29 30
1 0 1 16 13 29 30
1 0 1 15 14 29 30
1 0 1 14 15 29 30
1 0 1 13 16 29 30
1 0 1 12 17 29 30
1 0 1 11 18 29 30
1 0 1 10 19 29 30
1 0 1 9 20 29 30
1 0 1 8 21 29 30
1 0 1 7 22 29 30
1 0 1 6 23 29 30
1 0 1 5 24 29 30
1 0 1 4 25 29 30
1 0 1 3 26 29 30
1 0 1 2 27 29 30
1 0 1 29 0 29 30
1 0 1 28 1 29 30
1 0 1 27 2 29 30
1 0 1 26 3 29 30
1 0 1 25 4 29 30
1 0 1 24 5 29 30
1 0 1 23 6 29 30
1 0 1 22 7 29 30
1 0 1 21 8 29 30
1 0 1 20 9 29 30
1 0 1 19 10 29 30
1 0 1 18 11 29 30
1 0 1 17 12 29 30
1 0 1 16 13 29 30
1 0 1 15 14 29 30
1 0 1 14 15 29 30
1 0 1 13 16 29 30
1 0 1 12 17 29 30
1 0 1 11 18 29 30
1 0 1 10 19 29 30
1 0 1 9 20 29 30
1 0 1 8 21 29 30
1 0 1 7 22 29 30
1 0 1 6 23 29 30
1 0 1 5 24 29 30
1 0 1 4 25 29 30
1 0 1 3 26 29 30
1 0 1 2 27 29 30
1 0 1 1 28 29 30
1 0 1 29 0 29 30
1 0 1 28 1 29 30
2 1 3 3 26 29 32
2 0 2 3 26 29 31
2 0 2 2 27 29 31
3 1 4 14 16 30 34
2 2 4 14 16 30 34
1 3 4 14 16 30 34
3 22 25 5 25 30 55
2 23 25 5 25 30 55
8 3 11 4 26 30 41
2 10 12 12 18 30 42
1 0 1 30 0 30 31
1 0 1 29 1 30 31
1 0 1 28 2 30 31
1 0 1 27 3 30 31
1 0 1 26 4 30 31
1 0 1 25 5 30 31
1 0 1 24 6 30 31
1 0 1 23 7 30 31
1 0 1 22 8 30 31
1 0 1 21 9 30 31
1 0 1 20 10 30 31
1 0 1 19 11 30 31
1 0 1 18 12 30 31
1 0 1 17 13 30 31
1 0 1 16 14 30 31
1 0 1 15 15 30 31
1 0 1 14 16 30 31
1 0 1 13 17 30 31
1 0 1 12 18 30 31
1 0 1 11 19 30 31
1 0 1 10 20 30 31
1 0 1 9 21 30 31
1 0 1 8 22 30 31
1 0 1 7 23 30 31
1 0 1 6 24 30 31
1 0 1 5 25 30 31
1 0 1 4 26 30 31
1 0 1 3 27 30 31
1 0 1 2 28 30 31
3 0 3 30 0 30 33
2 1 3 30 0 30 33
1 2 3 30 0 30 33
3 1 4 27 3 30 34
1 0 1 30 0 30 31
1 0 1 29 1 30 31
1 0 1 28 2 30 31
1 0 1 27 3 30 31
1 0 1 26 4 30 31
1 1 2 6 24 30 32
2 1 3 9 21 30 33
1 6 7 8 22 30 37
3 2 5 11 20 31 36
2 3 5 11 20 31 36
1 4 5 11 20 31 36
1 3 4 15 16 31 35
7 3 10 4 27 31 41
6 9 15 7 24 31 46
5 2 7 7 24 31 38
1 0 1 31 0 31 32
1 0 1 30 1 31 32
1 0 1 29 2 31 32
1 0 1 28 3 31 32
1 0 1 27 4 31 32
1 0 1 26 5 31 32
1 0 1 25 6 31 32
1 0 1 24 7 31 32
1 0 1 23 8 31 32
1 0 1 22 9 31 32
1 0 1 21 10 31 32
1 0 1 20 11 31 32
1 0 1 19 12 31 32
1 0 1 18 13 31 32
1 0 1 17 14 31 32
1 0 1 16 15 31 32
1 0 1 15 16 31 32
1 0 1 14 17 31 32
1 0 1 13 18 31 32
1 0 1 12 19 31 32
1 0 1 11 20 31 32
1 0 1 10 21 31 32
1 0 1 9 22 31 32
1 0 1 8 23 31 32
1 0 1 7 24 31 32
1 0 1 6 25 31 32
1 0 1 5 26 31 32
1 0 1 4 27 31 32
14 2 16 31 0 31 47
13 3 16 31 0 31 47
12 4 16 31 0 31 47
11 5 16 31 0 31 47
10 6 16 31 0 31 47
9 7 16 31 0 31 47
8 8 16 31 0 31 47
7 9 16 31 0 31 47
6 10 16 31 0 31 47
5 11 16 31 0 31 47
4 12 16 31 0 31 47
3 13 16 31 0 31 47
2 14 16 31 0 31 47
1 15 16 31 0 31 47
0 1 1 31 0 31 32
0 1 1 30 1 31 32
0 1 1 29 2 31 32
0 1 1 28 3 31 32
0 1 1 27 4 31 32
0 1 1 26 5 31 32
0 1 1 25 6 31 32
0 1 1 24 7 31 32
0 1 1 23 8 31 32
0 1 1 22 9 31 32
0 1 1 21 10 31 32
0 1 1 20 11 31 32
0 1 1 19 12 31 32
0 1 1 18 13 31 32
0 1 1 17 14 31 32
0 1 1 16 15 31 32
0 1 1 15 16 31 32
0 1 1 14 17 31 32
0 1 1 13 18 31 32
0 1 1 12 19 31 32
0 1 1 11 20 31 32
0 1 1 10 21 31 32
0 1 1 9 22 31 32
0 1 1 8 23 31 32
0 1 1 7 24 31 32
0 1 1 6 25 31 32
0 1 1 5 26 31 32
0 1 1 4 27 31 32
0 1 1 3 28 31 32
0 1 1 2 29 31 32
0 1 1 1 30 31 32
1 0 1 31 0 31 32
1 0 1 30 1 31 32
1 0 1 29 2 31 32
1 0 1 28 3 31 32
1 0 1 27 4 31 32
1 0 1 26 5 31 32
1 0 1 25 6 31 32
1 0 1 24 7 31 32
0 1 1 31 0 31 32
0 1 1 30 1 31 32
0 1 1 29 2 31 32
0 1 1 28 3 31 32
0 1 1 27 4 31 32
0 1 1 26 5 31 32
0 1 1 25 6 31 32
0 1 1 24 7 31 32
0 1 1 23 8 31 32
0 1 1 22 9 31 32
0 1 1 21 10 31 32
0 1 1 20 11 31 32
0 1 1 19 12 31 32
0 1 1 18 13 31 32
0 1 1 17 14 31 32
0 1 1 16 15 31 32
0 1 1 15 16 31 32
0 1 1 14 17 31 32
0 1 1 13 18 31 32
