outdeg1 indeg1 totaldeg1 outdeg2 indeg2 totaldeg2 totaldeg
36 27 63 471 647 1118 1181
26 29 55 484 635 1119 1174
168 63 231 343 776 1119 1350
55 37 92 455 664 1119 1211
43 37 80 466 653 1119 1199
120 48 168 388 731 1119 1287
139 60 199 368 751 1119 1318
24 35 59 481 638 1119 1178
77 65 142 428 692 1120 1262
56 38 94 447 673 1120 1214
157 61 218 346 774 1120 1338
42 38 80 457 663 1120 1200
53 38 91 445 676 1121 1212
113 81 194 387 734 1121 1315
147 55 202 352 769 1121 1323
49 24 73 447 675 1122 1195
140 73 213 357 765 1122 1335
45 26 71 450 672 1122 1193
34 40 74 452 670 1122 1196
128 82 210 366 757 1123 1333
26 35 61 466 657 1123 1184
36 58 94 454 669 1123 1217
32 31 63 456 667 1123 1186
39 22 61 449 674 1123 1184
15 35 50 469 654 1123 1173
107 65 172 381 743 1124 1296
51 59 110 433 691 1124 1234
157 84 241 329 795 1124 1365
60 37 97 424 700 1124 1221
99 44 143 385 739 1124 1267
78 42 120 405 719 1124 1244
123 82 205 359 765 1124 1329
61 43 104 420 704 1124 1228
42 84 126 436 688 1124 1250
53 46 99 425 700 1125 1224
27 28 55 451 674 1125 1180
146 81 227 331 794 1125 1352
55 47 102 421 704 1125 1227
37 55 92 437 688 1125 1217
50 33 83 422 703 1125 1208
91 77 168 382 743 1125 1293
43 57 100 429 696 1125 1225
44 47 91 427 699 1126 1217
63 39 102 406 720 1126 1228
130 98 228 339 787 1126 1354
62 35 97 405 721 1126 1223
52 29 81 415 711 1126 1207
38 25 63 423 703 1126 1189
127 79 206 338 788 1126 1332
130 64 194 334 792 1126 1320
129 88 217 334 792 1126 1343
35 25 60 423 703 1126 1186
96 83 179 365 762 1127 1306
144 76 220 316 811 1127 1347
128 78 206 331 796 1127 1333
162 88 250 296 831 1127 1377
138 73 211 319 808 1127 1338
51 39 90 404 723 1127 1217
42 28 70 411 716 1127 1197
73 85 158 381 746 1127 1285
46 25 71 403 724 1127 1198
123 87 210 329 799 1128 1338
132 101 233 319 809 1128 1361
56 45 101 394 734 1128 1229
62 59 121 387 741 1128 1249
66 59 125 382 746 1128 1253
37 42 79 410 718 1128 1207
39 40 79 406 723 1129 1208
43 39 82 402 727 1129 1211
80 80 160 364 765 1129 1289
84 48 132 359 770 1129 1261
123 118 241 319 810 1129 1370
52 26 78 387 742 1129 1207
38 84 122 400 730 1130 1252
28 42 70 409 721 1130 1200
38 24 62 400 730 1130 1192
77 71 148 359 771 1130 1278
46 30 76 388 742 1130 1206
54 55 109 381 749 1130 1239
34 52 86 400 730 1130 1216
69 67 136 364 767 1131 1267
31 39 70 401 730 1131 1201
60 38 98 370 761 1131 1229
98 95 193 332 799 1131 1324
49 43 92 380 751 1131 1223
72 70 142 356 775 1131 1273
121 107 228 306 825 1131 1359
55 86 141 371 760 1131 1272
57 95 152 368 763 1131 1283
29 49 78 391 741 1132 1210
91 83 174 332 800 1132 1306
39 45 84 382 750 1132 1216
40 58 98 381 751 1132 1230
50 32 82 367 765 1132 1214
43 49 92 376 756 1132 1224
112 96 208 306 826 1132 1340
36 37 73 379 753 1132 1205
36 43 79 378 754 1132 1211
23 20 43 391 741 1132 1175
64 50 114 350 782 1132 1246
113 141 254 300 832 1132 1386
76 47 123 336 797 1133 1256
77 52 129 334 799 1133 1262
51 56 107 358 775 1133 1240
29 45 74 379 754 1133 1207
96 95 191 312 821 1133 1324
48 58 106 359 774 1133 1239
80 59 139 326 808 1134 1273
37 78 115 368 766 1134 1249
82 110 192 322 812 1134 1326
61 70 131 342 792 1134 1265
56 26 82 343 791 1134 1216
136 92 228 265 869 1134 1362
59 83 142 341 793 1134 1276
106 65 171 293 842 1135 1306
41 39 80 356 779 1135 1215
51 77 128 346 789 1135 1263
36 40 76 360 775 1135 1211
41 70 111 354 781 1135 1246
40 61 101 354 781 1135 1236
77 91 168 316 819 1135 1303
51 63 114 341 794 1135 1249
121 78 199 270 866 1136 1335
91 100 191 299 837 1136 1327
49 60 109 339 797 1136 1245
66 67 133 322 814 1136 1269
93 101 194 294 842 1136 1330
43 33 76 343 793 1136 1212
44 50 94 340 796 1136 1230
39 31 70 345 792 1137 1207
102 106 208 281 856 1137 1345
96 127 223 286 851 1137 1360
83 101 184 298 839 1137 1321
37 61 98 343 794 1137 1235
45 54 99 334 803 1137 1236
29 55 84 349 788 1137 1221
60 50 110 317 820 1137 1247
97 101 198 279 858 1137 1335
40 43 83 334 803 1137 1220
118 106 224 256 881 1137 1361
32 63 95 341 797 1138 1233
65 122 187 307 831 1138 1325
73 100 173 298 840 1138 1311
69 103 172 301 837 1138 1310
72 127 199 297 841 1138 1337
47 49 96 321 817 1138 1234
46 50 96 321 817 1138 1234
39 69 108 327 811 1138 1246
62 76 138 303 835 1138 1276
30 62 92 333 805 1138 1230
91 97 188 272 867 1139 1327
72 64 136 290 849 1139 1275
52 82 134 309 830 1139 1273
45 42 87 315 824 1139 1226
84 75 159 275 864 1139 1298
48 30 78 310 830 1140 1218
54 81 135 303 837 1140 1275
20 46 66 335 805 1140 1206
31 32 63 321 819 1140 1203
63 54 117 290 850 1140 1257
31 37 68 319 821 1140 1208
65 56 121 285 855 1140 1261
12 25 37 333 808 1141 1178
99 82 181 251 890 1141 1322
111 108 219 238 903 1141 1360
51 42 93 297 844 1141 1234
46 62 108 301 841 1142 1250
39 27 66 307 835 1142 1208
34 61 95 311 831 1142 1237
90 122 212 254 888 1142 1354
23 47 70 319 823 1142 1212
48 39 87 294 848 1142 1229
52 101 153 289 853 1142 1295
104 110 214 236 906 1142 1356
16 39 55 322 820 1142 1197
59 74 133 279 863 1142 1275
37 43 80 298 845 1143 1223
48 60 108 288 855 1143 1251
81 119 200 254 889 1143 1343
80 144 224 254 889 1143 1367
24 45 69 309 834 1143 1212
42 66 108 290 853 1143 1251
52 100 152 279 864 1143 1295
69 93 162 261 882 1143 1305
67 95 162 262 882 1144 1306
40 55 95 288 856 1144 1239
83 133 216 244 900 1144 1360
38 93 131 288 856 1144 1275
45 89 134 279 865 1144 1278
50 86 136 274 870 1144 1280
110 112 222 213 931 1144 1366
60 85 145 262 882 1144 1289
32 99 131 289 856 1145 1276
46 46 92 274 871 1145 1237
75 117 192 244 901 1145 1337
48 55 103 270 875 1145 1248
69 97 166 248 897 1145 1311
37 48 85 279 866 1145 1230
37 59 96 278 867 1145 1241
36 64 100 276 870 1146 1246
56 101 157 257 889 1146 1303
36 32 68 272 874 1146 1214
59 76 135 252 894 1146 1281
61 60 121 249 897 1146 1267
46 90 136 263 883 1146 1282
78 129 207 230 916 1146 1353
19 42 61 288 858 1146 1207
27 68 95 279 868 1147 1242
39 96 135 266 881 1147 1282
39 90 129 264 883 1147 1276
48 46 94 255 892 1147 1241
77 109 186 225 922 1147 1333
18 89 107 283 864 1147 1254
24 65 89 275 872 1147 1236
38 105 143 261 886 1147 1290
30 89 119 267 880 1147 1266
79 92 171 218 929 1147 1318
19 61 80 272 875 1147 1227
74 100 174 221 927 1148 1322
63 103 166 231 917 1148 1314
82 111 193 211 937 1148 1341
48 93 141 244 904 1148 1289
41 80 121 250 898 1148 1269
12 104 116 277 871 1148 1264
46 101 147 243 906 1149 1296
49 122 171 239 910 1149 1320
34 91 125 253 896 1149 1274
36 45 81 250 899 1149 1230
32 75 107 253 896 1149 1256
72 129 201 212 937 1149 1350
40 55 95 243 906 1149 1244
36 66 102 246 903 1149 1251
19 55 74 261 888 1149 1223
63 97 160 217 933 1150 1310
17 63 80 262 888 1150 1230
34 57 91 244 906 1150 1241
47 110 157 230 920 1150 1307
59 99 158 217 933 1150 1308
48 60 108 227 923 1150 1258
41 79 120 233 918 1151 1271
66 92 158 207 944 1151 1309
43 55 98 228 923 1151 1249
49 76 125 222 929 1151 1276
54 78 132 216 935 1151 1283
20 57 77 249 902 1151 1228
33 53 86 235 916 1151 1237
30 67 97 237 914 1151 1248
53 89 142 213 939 1152 1294
25 79 104 240 912 1152 1256
43 102 145 221 931 1152 1297
36 118 154 227 925 1152 1306
20 51 71 240 913 1153 1224
59 141 200 202 951 1153 1353
49 85 134 211 942 1153 1287
29 56 85 230 923 1153 1238
45 109 154 213 940 1153 1307
23 58 81 234 919 1153 1234
26 87 113 230 923 1153 1266
72 120 192 183 970 1153 1345
23 100 123 231 922 1153 1276
48 96 144 205 948 1153 1297
45 74 119 206 947 1153 1272
34 107 141 217 936 1153 1294
27 45 72 223 930 1153 1225
16 81 97 233 921 1154 1251
39 74 113 209 945 1154 1267
41 96 137 206 948 1154 1291
47 65 112 199 955 1154 1266
29 82 111 216 938 1154 1265
35 68 103 209 945 1154 1257
27 45 72 215 939 1154 1226
20 54 74 222 932 1154 1228
66 136 202 175 979 1154 1356
73 120 193 167 987 1154 1347
46 68 114 193 962 1155 1269
73 129 202 165 990 1155 1357
44 77 121 193 962 1155 1276
41 129 170 195 960 1155 1325
47 82 129 188 967 1155 1284
42 104 146 192 963 1155 1301
55 110 165 178 977 1155 1320
14 32 46 218 938 1156 1202
38 125 163 193 963 1156 1319
64 106 170 166 990 1156 1326
31 70 101 197 959 1156 1257
62 136 198 166 990 1156 1354
24 69 93 203 953 1156 1249
73 147 220 153 1003 1156 1376
12 64 76 213 943 1156 1232
40 79 119 184 973 1157 1276
26 69 95 197 960 1157 1252
32 63 95 190 967 1157 1252
39 147 186 182 975 1157 1343
21 57 78 199 958 1157 1235
53 96 149 166 991 1157 1306
66 123 189 152 1005 1157 1346
24 52 76 193 964 1157 1233
34 110 144 182 976 1158 1302
21 96 117 194 964 1158 1275
40 112 152 174 984 1158 1310
36 69 105 177 981 1158 1263
22 111 133 190 968 1158 1291
28 86 114 183 975 1158 1272
40 99 139 170 988 1158 1297
35 125 160 174 984 1158 1318
26 104 130 182 976 1158 1288
30 92 122 177 982 1159 1281
39 96 135 167 992 1159 1294
51 122 173 154 1005 1159 1332
49 108 157 155 1004 1159 1316
33 107 140 170 989 1159 1299
13 67 80 189 970 1159 1239
22 84 106 179 980 1159 1265
21 92 113 179 980 1159 1272
16 82 98 182 977 1159 1257
14 52 66 183 976 1159 1225
44 93 137 153 1007 1160 1297
36 105 141 160 1000 1160 1301
35 89 124 160 1000 1160 1284
34 103 137 160 1000 1160 1297
34 114 148 159 1001 1160 1308
33 81 114 159 1001 1160 1274
40 160 200 151 1009 1160 1360
42 146 188 148 1012 1160 1348
24 75 99 165 995 1160 1259
20 73 93 168 993 1161 1254
17 58 75 170 991 1161 1236
33 85 118 153 1008 1161 1279
25 84 109 160 1001 1161 1270
21 54 75 163 998 1161 1236
15 51 66 168 993 1161 1227
21 71 92 161 1000 1161 1253
59 126 185 122 1039 1161 1346
39 100 139 141 1020 1161 1300
29 93 122 150 1012 1162 1284
15 60 75 161 1001 1162 1237
51 130 181 126 1036 1162 1343
13 70 83 163 999 1162 1245
35 109 144 140 1022 1162 1306
37 130 167 137 1025 1162 1329
29 96 125 144 1018 1162 1287
28 120 148 143 1020 1163 1311
47 117 164 124 1039 1163 1327
34 139 173 136 1027 1163 1336
41 107 148 128 1035 1163 1311
46 112 158 122 1041 1163 1321
28 109 137 139 1024 1163 1300
27 95 122 139 1024 1163 1285
21 82 103 144 1019 1163 1266
21 101 122 143 1021 1164 1286
22 67 89 141 1023 1164 1253
25 114 139 137 1027 1164 1303
15 76 91 146 1018 1164 1255
25 122 147 135 1029 1164 1311
18 71 89 141 1023 1164 1253
26 138 164 132 1032 1164 1328
32 130 162 125 1039 1164 1326
27 98 125 129 1035 1164 1289
19 60 79 136 1029 1165 1244
30 105 135 124 1041 1165 1300
17 64 81 136 1029 1165 1246
21 93 114 131 1034 1165 1279
16 104 120 135 1030 1165 1285
19 70 89 131 1034 1165 1254
34 128 162 115 1050 1165 1327
17 86 103 131 1034 1165 1268
25 127 152 122 1044 1166 1318
25 108 133 121 1045 1166 1299
37 138 175 108 1058 1166 1341
15 56 71 129 1037 1166 1237
37 130 167 106 1061 1167 1334
18 73 91 124 1043 1167 1258
27 109 136 114 1053 1167 1303
20 145 165 120 1047 1167 1332
18 95 113 121 1046 1167 1280
10 48 58 127 1040 1167 1225
16 84 100 121 1046 1167 1267
22 128 150 114 1053 1167 1317
13 57 70 120 1047 1167 1237
18 107 125 116 1052 1168 1293
30 113 143 103 1065 1168 1311
23 128 151 109 1060 1169 1320
29 103 132 102 1067 1169 1301
24 116 140 106 1063 1169 1309
25 113 138 104 1065 1169 1307
14 103 117 114 1055 1169 1286
15 101 116 112 1057 1169 1285
23 104 127 103 1066 1169 1296
17 152 169 108 1061 1169 1338
17 106 123 106 1063 1169 1292
11 51 62 112 1058 1170 1232
7 22 29 113 1057 1170 1199
7 111 118 114 1056 1170 1288
19 120 139 101 1069 1170 1309
12 101 113 107 1063 1170 1283
18 75 93 100 1070 1170 1263
6 67 73 111 1060 1171 1244
17 108 125 99 1072 1171 1296
10 70 80 105 1066 1171 1251
12 80 92 102 1069 1171 1263
31 138 169 82 1089 1171 1340
30 129 159 82 1089 1171 1330
6 105 111 105 1066 1171 1282
24 154 178 86 1085 1171 1349
17 134 151 92 1080 1172 1323
20 146 166 88 1084 1172 1338
24 139 163 83 1089 1172 1335
16 79 95 90 1082 1172 1267
27 148 175 78 1094 1172 1347
17 91 108 87 1086 1173 1281
8 88 96 95 1078 1173 1269
22 133 155 80 1094 1174 1329
15 80 95 86 1088 1174 1269
26 168 194 74 1100 1174 1368
12 97 109 87 1087 1174 1283
16 130 146 82 1093 1175 1321
15 117 132 82 1093 1175 1307
15 132 147 81 1094 1175 1322
18 148 166 77 1099 1176 1342
21 153 174 73 1103 1176 1350
11 106 117 82 1094 1176 1293
11 87 98 81 1095 1176 1274
17 85 102 74 1102 1176 1278
15 120 135 75 1101 1176 1311
10 91 101 79 1097 1176 1277
19 136 155 69 1107 1176 1331
13 120 133 74 1103 1177 1310
10 110 120 76 1101 1177 1297
13 142 155 72 1105 1177 1332
19 142 161 65 1113 1178 1339
9 138 147 74 1104 1178 1325
12 129 141 70 1108 1178 1319
10 82 92 71 1107 1178 1270
16 128 144 64 1114 1178 1322
23 153 176 56 1122 1178 1354
8 103 111 70 1109 1179 1290
5 127 132 72 1107 1179 1311
7 93 100 68 1111 1179 1279
6 108 114 69 1110 1179 1293
7 83 90 67 1113 1180 1270
5 82 87 68 1112 1180 1267
12 130 142 60 1120 1180 1322
6 114 120 65 1115 1180 1300
4 64 68 66 1114 1180 1248
6 117 123 63 1118 1181 1304
17 136 153 51 1130 1181 1334
15 138 153 52 1130 1182 1335
11 122 133 55 1127 1182 1315
8 129 137 57 1125 1182 1319
22 200 222 42 1140 1182 1404
5 86 91 58 1124 1182 1273
8 123 131 54 1128 1182 1313
9 132 141 52 1131 1183 1324
7 97 104 53 1130 1183 1287
16 83 99 43 1140 1183 1282
15 94 109 43 1140 1183 1292
5 105 110 52 1132 1184 1294
6 115 121 50 1134 1184 1305
10 103 113 45 1139 1184 1297
6 140 146 48 1136 1184 1330
13 143 156 40 1145 1185 1341
6 157 163 46 1139 1185 1348
4 109 113 47 1138 1185 1298
5 88 93 45 1141 1186 1279
6 123 129 43 1143 1186 1315
7 125 132 41 1145 1186 1318
10 157 167 37 1149 1186 1353
2 90 92 44 1143 1187 1279
8 140 148 37 1150 1187 1335
8 98 106 36 1151 1187 1293
5 163 168 38 1149 1187 1355
7 145 152 35 1153 1188 1340
6 120 126 35 1154 1189 1315
3 130 133 37 1153 1190 1323
11 171 182 28 1163 1191 1373
4 89 93 34 1157 1191 1284
3 105 108 34 1157 1191 1299
4 66 70 32 1160 1192 1262
11 107 118 24 1168 1192 1310
6 118 124 28 1164 1192 1316
4 82 86 29 1164 1193 1279
7 107 114 25 1169 1194 1308
2 121 123 29 1168 1197 1320
7 111 118 23 1174 1197 1315
4 136 140 25 1172 1197 1337
2 105 107 26 1171 1197 1304
2 108 110 25 1173 1198 1308
4 115 119 22 1176 1198 1317
3 124 127 22 1177 1199 1326
4 112 116 20 1179 1199 1315
4 96 100 19 1181 1200 1300
4 100 104 18 1185 1203 1307
2 119 121 19 1184 1203 1324
7 152 159 13 1190 1203 1362
0 93 93 19 1186 1205 1298
0 96 96 18 1188 1206 1302
1 108 109 16 1191 1207 1316
1 115 116 15 1193 1208 1324
2 120 122 13 1196 1209 1331
2 104 106 12 1197 1209 1315
2 110 112 11 1199 1210 1322
3 69 72 9 1203 1212 1284
1 150 151 10 1205 1215 1366
3 144 147 7 1209 1216 1363
1 60 61 8 1208 1216 1277
0 60 60 8 1212 1220 1280
0 63 63 7 1215 1222 1285
2 99 101 4 1219 1223 1324
1 110 111 4 1223 1227 1338
0 76 76 4 1228 1232 1308
0 145 145 3 1238 1241 1386
1 74 75 1 1242 1243 1318
0 93 93 1 1245 1246 1339
0 86 86 0 1250 1250 1336
