outdeg1 indeg1 totaldeg1 outdeg2 indeg2 totaldeg2 totaldeg
2 1 3 27 2 29 32
2 0 2 27 2 29 31
1 0 1 29 0 29 30
2 0 2 21 8 29 31
2 1 3 18 11 29 32
5 1 6 27 2 29 35
4 0 4 27 2 29 33
2 0 2 28 1 29 31
2 0 2 27 2 29 31
2 0 2 29 0 29 31
2 0 2 27 2 29 31
2 0 2 26 3 29 31
1 1 2 26 3 29 31
3 1 4 23 6 29 33
4 1 5 28 1 29 34
1 0 1 29 0 29 30
3 0 3 23 6 29 32
4 2 6 27 2 29 35
3 0 3 20 9 29 32
3 0 3 24 5 29 32
3 1 4 27 2 29 33
4 3 7 21 8 29 36
8 2 10 19 10 29 39
1 0 1 29 0 29 30
3 0 3 24 5 29 32
2 0 2 15 14 29 31
2 1 3 25 4 29 32
1 0 1 29 0 29 30
2 0 2 29 0 29 31
3 0 3 29 0 29 32
3 0 3 29 0 29 32
7 0 7 27 2 29 36
5 0 5 19 10 29 34
2 1 3 21 8 29 32
4 1 5 19 10 29 34
3 0 3 29 0 29 32
4 7 11 19 10 29 40
2 0 2 25 4 29 31
1 1 2 25 4 29 31
2 0 2 27 2 29 31
3 0 3 29 0 29 32
4 2 6 28 1 29 35
2 0 2 28 1 29 31
2 1 3 28 1 29 32
10 4 14 25 4 29 43
3 0 3 27 2 29 32
2 0 2 28 1 29 31
3 0 3 21 8 29 32
3 2 5 19 10 29 34
2 2 4 19 10 29 33
2 11 13 28 1 29 42
1 1 2 28 1 29 31
1 0 1 28 1 29 30
1 0 1 28 1 29 30
3 0 3 27 2 29 32
1 0 1 29 0 29 30
2 0 2 27 2 29 31
1 0 1 29 0 29 30
1 1 2 27 2 29 31
2 3 5 19 10 29 34
2 1 3 23 6 29 32
1 1 2 24 5 29 31
2 1 3 29 0 29 32
1 0 1 28 1 29 30
1 1 2 23 6 29 31
4 2 6 20 9 29 35
4 1 5 18 11 29 34
2 1 3 24 5 29 32
3 3 6 27 2 29 35
3 0 3 17 12 29 32
2 1 3 29 0 29 32
2 0 2 27 2 29 31
1 0 1 27 2 29 30
1 0 1 26 3 29 30
2 0 2 26 3 29 31
1 0 1 28 1 29 30
6 0 6 29 0 29 35
2 6 8 20 9 29 37
1 2 3 10 19 29 32
1 0 1 26 3 29 30
2 4 6 27 2 29 35
3 0 3 22 8 30 33
3 1 4 25 5 30 34
4 3 7 13 17 30 37
4 1 5 28 2 30 35
3 4 7 18 12 30 37
3 0 3 30 0 30 33
3 1 4 27 3 30 34
2 2 4 30 0 30 34
2 0 2 26 4 30 32
2 3 5 26 4 30 35
3 0 3 27 3 30 33
4 3 7 24 6 30 37
2 3 5 17 13 30 35
3 0 3 17 13 30 33
2 1 3 23 7 30 33
2 0 2 17 13 30 32
1 0 1 30 0 30 31
2 0 2 26 4 30 32
3 1 4 29 1 30 34
2 2 4 29 1 30 34
2 0 2 18 12 30 32
3 0 3 29 1 30 33
2 1 3 30 0 30 33
1 0 1 28 2 30 31
2 1 3 24 6 30 33
3 0 3 27 3 30 33
5 30 35 27 3 30 65
5 4 9 29 1 30 39
3 1 4 26 4 30 34
2 0 2 16 14 30 32
1 0 1 30 0 30 31
4 0 4 27 3 30 34
2 1 3 27 3 30 33
5 1 6 23 7 30 36
3 0 3 21 9 30 33
4 1 5 26 4 30 35
2 0 2 25 5 30 32
4 0 4 21 9 30 34
1 2 3 30 0 30 33
2 3 5 22 8 30 35
3 0 3 26 4 30 33
2 0 2 27 3 30 32
2 0 2 29 1 30 32
1 0 1 30 0 30 31
4 4 8 21 9 30 38
2 1 3 28 2 30 33
3 5 8 23 7 30 38
1 0 1 27 3 30 31
2 1 3 27 3 30 33
2 1 3 26 4 30 33
3 0 3 22 8 30 33
1 0 1 30 0 30 31
3 0 3 27 3 30 33
2 3 5 19 11 30 35
2 0 2 29 1 30 32
4 9 13 18 12 30 43
3 0 3 26 4 30 33
2 0 2 30 0 30 32
2 2 4 27 4 31 35
3 1 4 27 4 31 35
2 3 5 27 4 31 36
5 3 8 28 3 31 39
1 1 2 28 3 31 33
3 0 3 30 1 31 34
2 0 2 24 7 31 33
2 0 2 31 0 31 33
1 1 2 31 0 31 33
2 2 4 21 10 31 35
4 1 5 28 3 31 36
1 0 1 31 0 31 32
3 0 3 24 7 31 34
9 3 12 25 6 31 43
2 0 2 29 2 31 33
3 2 5 15 16 31 36
2 1 3 25 6 31 34
4 17 21 27 4 31 52
1 3 4 17 14 31 35
7 5 12 26 5 31 43
5 0 5 25 6 31 36
3 1 4 26 5 31 35
1 0 1 31 0 31 32
2 0 2 31 0 31 33
5 1 6 24 7 31 37
2 0 2 31 0 31 33
1 0 1 29 2 31 32
3 0 3 31 0 31 34
4 0 4 23 8 31 35
4 0 4 20 11 31 35
2 0 2 28 3 31 33
2 1 3 29 2 31 34
1 0 1 30 1 31 32
6 4 10 24 7 31 41
2 0 2 29 2 31 33
4 0 4 28 3 31 35
3 1 4 28 3 31 35
2 0 2 25 6 31 33
5 7 12 26 5 31 43
4 2 6 29 2 31 37
2 0 2 25 6 31 33
2 1 3 26 5 31 34
2 0 2 20 11 31 33
2 1 3 31 0 31 34
1 1 2 31 0 31 33
2 1 3 30 1 31 34
2 1 3 25 6 31 34
3 3 6 25 6 31 37
3 0 3 25 6 31 34
3 0 3 24 7 31 34
1 0 1 27 4 31 32
4 2 6 23 8 31 37
4 0 4 18 13 31 35
3 2 5 24 7 31 36
7 0 7 23 9 32 39
2 0 2 32 0 32 34
2 0 2 32 0 32 34
2 0 2 31 1 32 34
2 1 3 25 7 32 35
10 1 11 31 1 32 43
4 1 5 21 11 32 37
1 0 1 31 1 32 33
5 7 12 20 12 32 44
6 1 7 23 9 32 39
3 0 3 22 10 32 35
2 0 2 30 2 32 34
3 0 3 29 3 32 35
5 0 5 32 0 32 37
4 1 5 27 5 32 37
1 0 1 32 0 32 33
1 0 1 32 0 32 33
2 0 2 32 0 32 34
2 0 2 29 3 32 34
3 0 3 32 0 32 35
5 2 7 23 9 32 39
3 1 4 28 4 32 36
1 0 1 32 0 32 33
1 0 1 30 2 32 33
3 0 3 26 6 32 35
1 0 1 30 2 32 33
3 0 3 29 3 32 35
2 0 2 23 9 32 34
1 0 1 31 1 32 33
3 1 4 28 4 32 36
3 0 3 29 3 32 35
2 1 3 32 0 32 35
6 0 6 20 12 32 38
2 0 2 29 3 32 34
1 0 1 29 3 32 33
3 0 3 32 0 32 35
2 0 2 26 6 32 34
4 0 4 20 12 32 36
1 0 1 32 0 32 33
1 1 2 32 0 32 34
2 0 2 25 7 32 34
2 0 2 32 0 32 34
1 1 2 32 0 32 34
2 4 6 18 14 32 38
2 2 4 28 4 32 36
1 1 2 32 0 32 34
3 1 4 31 1 32 36
1 0 1 29 3 32 33
3 0 3 22 10 32 35
2 0 2 31 1 32 34
3 0 3 25 7 32 35
2 0 2 28 4 32 34
2 0 2 27 5 32 34
3 0 3 29 3 32 35
6 14 20 17 15 32 52
1 5 6 31 1 32 38
2 0 2 28 4 32 34
5 0 5 27 5 32 37
2 0 2 30 2 32 34
3 4 7 23 9 32 39
2 0 2 29 3 32 34
3 0 3 22 10 32 35
3 7 10 18 14 32 42
3 0 3 27 5 32 35
1 0 1 30 2 32 33
1 0 1 32 0 32 33
3 0 3 27 5 32 35
3 0 3 31 1 32 35
2 0 2 30 2 32 34
1 0 1 28 4 32 33
2 0 2 27 5 32 34
3 1 4 31 1 32 36
1 0 1 29 3 32 33
2 0 2 32 1 33 35
2 1 3 33 0 33 36
1 1 2 21 12 33 35
9 1 10 31 2 33 43
2 0 2 33 0 33 35
3 1 4 27 6 33 37
3 0 3 27 6 33 36
8 2 10 31 2 33 43
2 0 2 32 1 33 35
2 0 2 33 0 33 35
5 1 6 28 5 33 39
2 0 2 21 12 33 35
2 1 3 31 2 33 36
4 0 4 30 3 33 37
8 2 10 23 10 33 43
3 0 3 29 4 33 36
2 1 3 31 2 33 36
7 3 10 23 10 33 43
6 4 10 23 10 33 43
2 0 2 33 0 33 35
4 1 5 20 13 33 38
2 0 2 31 2 33 35
3 2 5 20 13 33 38
7 3 10 31 2 33 43
6 4 10 31 2 33 43
3 0 3 27 6 33 36
3 0 3 21 12 33 36
4 0 4 27 6 33 37
1 0 1 33 0 33 34
2 0 2 31 2 33 35
3 0 3 33 0 33 36
3 0 3 27 6 33 36
4 0 4 18 15 33 37
4 2 6 22 11 33 39
2 0 2 24 9 33 35
2 1 3 27 6 33 36
3 0 3 25 8 33 36
4 4 8 30 3 33 41
2 0 2 29 4 33 35
3 0 3 31 2 33 36
2 0 2 31 2 33 35
3 0 3 30 3 33 36
5 5 10 31 2 33 43
3 0 3 29 4 33 36
2 0 2 26 7 33 35
2 1 3 26 7 33 36
3 0 3 31 2 33 36
4 6 10 31 2 33 43
4 1 5 28 5 33 38
2 3 5 20 13 33 38
2 2 4 27 6 33 37
6 4 10 24 9 33 43
4 1 5 30 3 33 38
3 7 10 31 2 33 43
4 6 10 24 9 33 43
2 0 2 33 0 33 35
2 1 3 27 6 33 36
1 1 2 32 1 33 35
5 5 10 21 12 33 43
1 0 1 32 1 33 34
4 6 10 21 12 33 43
2 1 3 33 0 33 36
2 0 2 28 5 33 35
2 0 2 24 9 33 35
3 6 9 28 5 33 42
2 1 3 20 13 33 36
2 0 2 26 7 33 35
2 0 2 32 1 33 35
1 0 1 30 3 33 34
5 0 5 26 8 34 39
1 3 4 29 5 34 38
2 0 2 28 6 34 36
1 0 1 27 7 34 35
3 0 3 34 0 34 37
2 1 3 34 0 34 37
4 1 5 32 2 34 39
2 0 2 34 0 34 36
2 0 2 26 8 34 36
9 0 9 34 0 34 43
1 1 2 33 1 34 36
2 0 2 31 3 34 36
3 1 4 29 5 34 38
3 0 3 34 0 34 37
2 1 3 33 1 34 37
3 0 3 29 5 34 37
1 0 1 32 2 34 35
8 1 9 34 0 34 43
3 0 3 26 8 34 37
2 0 2 21 13 34 36
2 0 2 28 6 34 36
3 0 3 33 1 34 37
3 1 4 29 5 34 38
4 0 4 29 5 34 38
6 2 8 32 2 34 42
2 0 2 31 3 34 36
2 0 2 30 4 34 36
0 1 1 4 30 34 35
2 1 3 33 1 34 37
2 7 9 23 11 34 43
5 0 5 22 12 34 39
3 2 5 31 3 34 39
7 2 9 34 0 34 43
3 2 5 22 12 34 39
2 1 3 34 0 34 37
4 7 11 24 10 34 45
2 0 2 28 6 34 36
3 5 8 31 3 34 42
2 0 2 30 4 34 36
2 0 2 31 3 34 36
4 0 4 22 12 34 38
2 0 2 25 9 34 36
1 2 3 34 0 34 37
6 3 9 34 0 34 43
3 3 6 21 13 34 40
2 1 3 21 13 34 37
2 0 2 26 8 34 36
2 2 4 34 0 34 38
2 0 2 31 3 34 36
5 4 9 34 0 34 43
4 5 9 34 0 34 43
2 0 2 31 3 34 36
3 1 4 30 4 34 38
3 0 3 27 7 34 37
3 6 9 34 0 34 43
4 0 4 31 3 34 38
3 2 5 25 9 34 39
2 1 3 25 9 34 37
4 6 10 27 7 34 44
7 17 24 22 12 34 58
2 0 2 31 4 35 37
3 0 3 31 4 35 38
2 2 4 28 7 35 39
3 0 3 30 5 35 38
4 0 4 28 7 35 39
3 0 3 34 1 35 38
2 2 4 27 8 35 39
3 1 4 30 5 35 39
3 0 3 33 2 35 38
2 0 2 35 0 35 37
5 0 5 32 3 35 40
3 0 3 32 3 35 38
4 3 7 23 12 35 42
3 0 3 35 0 35 38
4 7 11 21 14 35 46
4 0 4 17 18 35 39
4 0 4 29 6 35 39
4 1 5 34 1 35 40
2 1 3 30 5 35 38
2 0 2 29 6 35 37
2 0 2 32 3 35 37
2 0 2 20 15 35 37
3 0 3 32 3 35 38
4 0 4 20 15 35 39
2 1 3 32 3 35 38
3 2 5 28 7 35 40
1 0 1 35 0 35 36
3 0 3 28 7 35 38
2 3 5 34 1 35 40
6 7 13 31 4 35 48
3 1 4 24 11 35 39
4 2 6 31 4 35 41
2 0 2 35 0 35 37
4 0 4 32 3 35 39
4 0 4 27 8 35 39
2 0 2 32 3 35 37
4 3 7 30 5 35 42
4 0 4 35 0 35 39
2 0 2 32 3 35 37
2 1 3 35 0 35 38
2 9 11 16 19 35 46
2 0 2 27 8 35 37
2 1 3 29 6 35 38
1 2 3 35 0 35 38
3 0 3 33 2 35 38
3 8 11 21 14 35 46
3 1 4 32 3 35 39
4 0 4 15 21 36 40
7 0 7 31 5 36 43
2 1 3 33 3 36 39
2 11 13 22 14 36 49
3 0 3 32 4 36 39
3 3 6 31 5 36 42
6 14 20 28 8 36 56
3 6 9 22 14 36 45
3 6 9 26 10 36 45
3 1 4 34 2 36 40
5 15 20 28 8 36 56
3 0 3 36 0 36 39
3 0 3 31 5 36 39
3 2 5 28 8 36 41
3 1 4 30 6 36 40
4 16 20 28 8 36 56
3 0 3 33 3 36 39
2 4 6 34 2 36 42
2 1 3 31 5 36 39
6 1 7 31 5 36 43
3 0 3 33 3 36 39
6 8 14 26 10 36 50
6 0 6 32 4 36 42
4 5 9 29 7 36 45
4 3 7 32 4 36 43
4 0 4 33 3 36 40
6 0 6 23 13 36 42
4 2 6 26 10 36 42
5 2 7 31 5 36 43
3 3 6 28 8 36 42
3 17 20 28 8 36 56
2 1 3 31 5 36 39
4 3 7 30 6 36 43
4 3 7 31 5 36 43
1 0 1 36 0 36 37
3 2 5 22 14 36 41
3 1 4 29 7 36 40
3 4 7 31 5 36 43
3 1 4 30 6 36 40
2 1 3 30 6 36 39
3 7 10 26 10 36 46
1 0 1 35 1 36 37
3 4 7 23 13 36 43
4 0 4 32 4 36 40
2 2 4 33 4 37 41
3 0 3 35 2 37 40
2 1 3 23 14 37 40
3 2 5 31 6 37 42
4 0 4 30 7 37 41
3 0 3 32 5 37 40
6 0 6 34 3 37 43
4 26 30 35 2 37 67
6 5 11 33 4 37 48
2 0 2 30 7 37 39
4 1 5 22 15 37 42
4 0 4 20 17 37 41
3 0 3 33 4 37 40
2 0 2 37 0 37 39
1 0 1 37 0 37 38
3 4 7 27 10 37 44
3 0 3 27 10 37 40
2 0 2 36 1 37 39
5 1 6 34 3 37 43
2 0 2 26 11 37 39
4 0 4 36 1 37 41
6 2 8 36 1 37 45
5 0 5 29 8 37 42
4 1 5 26 11 37 42
1 0 1 37 0 37 38
2 1 3 35 2 37 40
2 5 7 26 11 37 44
4 0 4 34 3 37 41
1 1 2 34 3 37 39
1 0 1 33 4 37 38
3 1 4 20 17 37 41
2 0 2 37 0 37 39
4 1 5 35 2 37 42
1 1 2 37 0 37 39
5 5 10 34 3 37 47
2 0 2 30 7 37 39
4 5 9 23 14 37 46
3 0 3 33 4 37 40
4 0 4 31 6 37 41
8 5 13 27 10 37 50
2 2 4 20 17 37 41
3 1 4 34 3 37 41
2 0 2 36 1 37 39
3 1 4 25 12 37 41
2 2 4 34 3 37 41
3 1 4 31 6 37 41
2 0 2 35 2 37 39
2 2 4 19 18 37 41
4 1 5 35 2 37 42
2 0 2 34 3 37 39
1 0 1 32 5 37 38
3 1 4 33 4 37 41
2 0 2 37 0 37 39
3 1 4 26 11 37 41
3 0 3 33 4 37 40
2 0 2 36 1 37 39
4 0 4 29 8 37 41
2 0 2 35 2 37 39
2 0 2 37 0 37 39
7 0 7 29 8 37 44
5 0 5 31 7 38 43
3 0 3 36 2 38 41
2 0 2 38 0 38 40
3 0 3 37 1 38 41
2 0 2 37 1 38 40
5 1 6 30 8 38 44
5 3 8 26 12 38 46
2 2 4 34 4 38 42
2 0 2 38 0 38 40
4 1 5 29 9 38 43
5 1 6 24 14 38 44
1 0 1 38 0 38 39
6 0 6 38 0 38 44
5 1 6 38 0 38 44
1 0 1 36 2 38 39
1 0 1 38 0 38 39
4 2 6 38 0 38 44
2 0 2 37 1 38 40
5 1 6 27 11 38 44
2 0 2 37 1 38 40
2 0 2 38 0 38 40
3 3 6 38 0 38 44
4 4 8 29 9 38 46
2 0 2 28 10 38 40
5 3 8 31 7 38 46
1 0 1 38 0 38 39
1 1 2 38 0 38 40
7 0 7 38 0 38 45
2 0 2 37 1 38 40
1 1 2 38 0 38 40
2 1 3 37 1 38 41
6 1 7 38 0 38 45
1 0 1 35 3 38 39
7 0 7 26 12 38 45
4 1 5 26 12 38 43
2 0 2 34 4 38 40
5 1 6 15 23 38 44
3 0 3 32 6 38 41
2 4 6 38 0 38 44
2 1 3 32 6 38 41
3 0 3 32 6 38 41
2 0 2 36 2 38 40
2 1 3 32 6 38 41
3 0 3 34 4 38 41
1 0 1 37 1 38 39
6 1 7 38 0 38 45
6 1 7 29 9 38 45
4 3 7 38 0 38 45
1 5 6 38 0 38 44
3 10 13 32 6 38 51
2 0 2 38 0 38 40
1 0 1 36 2 38 39
1 0 1 37 1 38 39
3 2 5 32 6 38 43
2 0 2 31 7 38 40
5 4 9 26 12 38 47
1 0 1 36 2 38 39
2 0 2 26 13 39 41
4 4 8 35 4 39 47
4 0 4 34 5 39 43
1 0 1 39 0 39 40
3 0 3 38 1 39 42
2 0 2 37 2 39 41
4 3 7 29 10 39 46
2 3 5 34 5 39 44
4 0 4 27 12 39 43
2 0 2 39 0 39 41
2 0 2 39 0 39 41
3 0 3 38 1 39 42
1 0 1 39 0 39 40
4 0 4 36 3 39 43
2 0 2 28 11 39 41
2 0 2 36 3 39 41
3 1 4 34 5 39 43
3 0 3 38 1 39 42
5 0 5 26 13 39 44
3 0 3 38 1 39 42
4 1 5 34 5 39 44
3 0 3 26 13 39 42
4 0 4 35 4 39 43
3 1 4 35 4 39 43
3 0 3 33 6 39 42
4 2 6 32 7 39 45
4 0 4 38 1 39 43
5 3 8 25 14 39 47
2 4 6 36 3 39 45
4 4 8 32 7 39 47
3 0 3 33 6 39 42
2 2 4 31 8 39 43
1 0 1 37 2 39 40
3 0 3 33 6 39 42
3 0 3 29 10 39 42
3 5 8 32 7 39 47
5 1 6 31 8 39 45
3 0 3 35 4 39 42
5 2 7 37 2 39 46
2 2 4 22 17 39 43
2 5 7 32 7 39 46
2 0 2 27 12 39 41
1 0 1 39 0 39 40
2 1 3 38 1 39 42
5 3 8 26 13 39 47
3 0 3 33 6 39 42
6 4 10 29 10 39 49
2 0 2 38 1 39 41
2 0 2 36 3 39 41
2 1 3 38 1 39 42
2 0 2 36 3 39 41
2 2 4 27 12 39 43
1 1 2 5 34 39 41
4 0 4 34 5 39 43
3 1 4 36 3 39 43
2 0 2 33 6 39 41
2 0 2 36 3 39 41
2 5 7 39 0 39 46
5 4 9 23 16 39 48
2 0 2 32 7 39 41
2 1 3 37 2 39 42
2 1 3 38 1 39 42
5 3 8 30 9 39 47
2 1 3 35 4 39 42
2 3 5 37 2 39 44
2 0 2 31 8 39 41
2 0 2 33 6 39 41
3 0 3 9 31 40 43
4 1 5 31 9 40 45
4 4 8 28 12 40 48
6 1 7 32 8 40 47
3 0 3 40 0 40 43
1 3 4 25 15 40 44
4 5 9 32 8 40 49
2 1 3 9 31 40 43
2 0 2 34 6 40 42
3 0 3 31 9 40 43
6 0 6 26 14 40 46
3 0 3 40 0 40 43
3 0 3 11 29 40 43
4 1 5 34 6 40 45
2 1 3 28 12 40 43
3 0 3 40 0 40 43
3 0 3 29 11 40 43
1 0 1 37 3 40 41
1 0 1 40 0 40 41
1 4 5 25 15 40 45
3 0 3 23 17 40 43
2 0 2 31 9 40 42
5 1 6 29 11 40 46
3 0 3 36 4 40 43
4 2 6 34 6 40 46
3 0 3 22 18 40 43
1 1 2 23 17 40 42
4 4 8 28 12 40 48
2 4 6 27 13 40 46
4 1 5 29 11 40 45
5 6 11 34 6 40 51
1 0 1 40 0 40 41
3 3 6 34 6 40 46
2 0 2 39 1 40 42
2 2 4 36 4 40 44
3 0 3 35 5 40 43
5 1 6 31 9 40 46
4 2 6 31 9 40 46
2 0 2 32 8 40 42
6 0 6 36 4 40 46
5 1 6 34 6 40 46
2 1 3 38 2 40 43
5 3 8 38 2 40 48
3 0 3 36 4 40 43
4 0 4 34 6 40 44
2 2 4 27 13 40 44
2 1 3 36 4 40 43
6 4 10 25 15 40 50
4 1 5 25 15 40 45
3 0 3 38 2 40 43
3 0 3 31 9 40 43
6 0 6 28 12 40 46
2 0 2 31 9 40 42
3 3 6 31 9 40 46
2 0 2 34 6 40 42
1 2 3 9 31 40 43
3 2 5 31 9 40 45
3 2 5 31 9 40 45
3 0 3 33 7 40 43
2 0 2 40 0 40 42
1 1 2 40 0 40 42
2 0 2 39 1 40 42
3 4 7 27 13 40 47
3 5 8 23 17 40 48
2 0 2 35 5 40 42
5 0 5 40 0 40 45
2 0 2 34 7 41 43
2 1 3 37 4 41 44
3 0 3 37 4 41 44
1 1 2 12 29 41 43
1 1 2 41 0 41 43
4 1 5 35 6 41 46
10 0 10 41 0 41 51
2 0 2 39 2 41 43
2 1 3 26 15 41 44
2 0 2 25 16 41 43
3 0 3 41 0 41 44
1 0 1 39 2 41 42
2 0 2 39 2 41 43
1 1 2 39 2 41 43
3 1 4 36 5 41 45
5 4 9 36 5 41 50
1 1 2 11 30 41 43
4 3 7 38 3 41 48
1 1 2 8 33 41 43
9 1 10 41 0 41 51
5 7 12 27 14 41 53
8 2 10 41 0 41 51
5 1 6 35 6 41 47
1 1 2 39 2 41 43
3 1 4 40 1 41 45
1 1 2 7 34 41 43
2 0 2 40 1 41 43
1 0 1 38 3 41 42
7 2 9 22 19 41 50
6 9 15 21 20 41 56
4 7 11 32 9 41 52
5 1 6 26 15 41 47
2 2 4 40 1 41 45
7 3 10 41 0 41 51
4 0 4 40 1 41 45
3 0 3 36 5 41 44
3 4 7 36 5 41 48
1 2 3 35 6 41 44
4 0 4 28 13 41 45
2 6 8 33 8 41 49
6 4 10 41 0 41 51
1 0 1 37 4 41 42
1 1 2 38 3 41 43
3 0 3 37 4 41 44
1 3 4 40 1 41 45
2 0 2 41 0 41 43
3 0 3 36 6 42 45
6 0 6 41 1 42 48
4 1 5 36 6 42 47
1 2 3 39 3 42 45
6 2 8 36 6 42 50
4 0 4 37 5 42 46
2 0 2 42 0 42 44
2 0 2 39 3 42 44
4 7 11 23 19 42 53
2 0 2 33 9 42 44
2 0 2 35 7 42 44
1 0 1 6 36 42 43
5 2 7 29 13 42 49
1 0 1 5 37 42 43
5 6 11 35 7 42 53
3 0 3 40 2 42 45
4 4 8 21 21 42 50
2 3 5 37 5 42 47
5 38 43 38 4 42 85
3 1 4 22 20 42 46
3 1 4 34 8 42 46
2 0 2 35 7 42 44
2 1 3 35 7 42 45
3 0 3 37 5 42 45
5 0 5 35 7 42 47
3 0 3 41 1 42 45
1 0 1 42 0 42 43
4 0 4 40 2 42 46
2 1 3 39 3 42 45
3 2 5 31 11 42 47
2 0 2 39 3 42 44
1 0 1 41 1 42 43
5 5 10 31 11 42 52
1 0 1 10 32 42 43
2 0 2 42 0 42 44
3 7 10 38 4 42 52
1 1 2 42 0 42 44
3 0 3 42 0 42 45
3 0 3 36 6 42 45
1 0 1 9 33 42 43
0 1 1 4 38 42 43
1 0 1 37 5 42 43
2 0 2 38 4 42 44
2 0 2 35 7 42 44
6 7 13 23 19 42 55
5 0 5 38 4 42 47
1 1 2 42 0 42 44
1 1 2 41 1 42 44
3 2 5 36 6 42 47
3 2 5 32 10 42 47
4 2 6 29 13 42 48
6 3 9 24 18 42 51
3 3 6 21 21 42 48
4 0 4 29 13 42 46
2 1 3 42 0 42 45
4 5 9 23 19 42 51
4 7 11 27 15 42 53
2 0 2 42 0 42 44
2 1 3 42 0 42 45
3 3 6 37 5 42 48
4 1 5 36 6 42 47
2 0 2 40 2 42 44
2 0 2 41 2 43 45
2 2 4 17 26 43 47
1 0 1 41 2 43 44
3 0 3 33 10 43 46
1 1 2 42 1 43 45
1 0 1 43 0 43 44
1 2 3 43 0 43 46
5 2 7 22 21 43 50
6 0 6 38 5 43 49
2 0 2 38 5 43 45
4 5 9 29 14 43 52
1 0 1 43 0 43 44
4 0 4 42 1 43 47
1 0 1 42 1 43 44
1 2 3 43 0 43 46
3 5 8 38 5 43 51
4 1 5 36 7 43 48
2 0 2 42 1 43 45
3 0 3 31 12 43 46
3 0 3 42 1 43 46
4 6 10 25 18 43 53
4 0 4 35 8 43 47
2 0 2 40 3 43 45
2 0 2 41 2 43 45
1 0 1 40 3 43 44
1 0 1 40 3 43 44
2 0 2 40 3 43 45
3 1 4 41 2 43 47
2 0 2 43 0 43 45
2 0 2 38 5 43 45
2 0 2 36 7 43 45
2 3 5 32 11 43 48
3 1 4 32 11 43 47
3 1 4 40 3 43 47
2 1 3 22 21 43 46
1 1 2 38 5 43 45
5 1 6 28 15 43 49
3 3 6 39 4 43 49
2 1 3 34 9 43 46
3 6 9 32 11 43 52
2 1 3 40 3 43 46
3 0 3 37 6 43 46
2 0 2 41 2 43 45
3 3 6 42 1 43 49
1 1 2 43 0 43 45
4 0 4 37 6 43 47
2 0 2 35 8 43 45
2 1 3 33 10 43 46
2 0 2 42 1 43 45
2 0 2 39 4 43 45
3 2 5 38 5 43 48
2 13 15 28 15 43 58
4 0 4 34 10 44 48
3 1 4 33 11 44 48
4 0 4 42 2 44 48
3 1 4 42 2 44 48
3 8 11 27 17 44 55
4 2 6 36 8 44 50
2 1 3 39 5 44 47
2 0 2 44 0 44 46
6 2 8 40 4 44 52
3 0 3 39 5 44 47
6 3 9 29 15 44 53
2 0 2 41 3 44 46
4 5 9 32 12 44 53
2 0 2 41 3 44 46
2 0 2 44 0 44 46
3 2 5 29 15 44 49
2 2 4 41 3 44 48
4 0 4 40 4 44 48
3 0 3 43 1 44 47
4 4 8 42 2 44 52
5 3 8 40 4 44 52
5 3 8 32 12 44 52
4 0 4 41 3 44 48
6 0 6 37 7 44 50
1 8 9 41 3 44 53
2 0 2 43 1 44 46
3 3 6 39 5 44 50
4 2 6 31 13 44 50
4 3 7 34 10 44 51
1 0 1 44 0 44 45
2 0 2 40 4 44 46
2 0 2 40 4 44 46
4 4 8 37 7 44 52
2 3 5 28 16 44 49
2 1 3 39 5 44 47
3 0 3 42 3 45 48
2 0 2 41 4 45 47
4 0 4 38 7 45 49
3 0 3 34 11 45 48
3 0 3 45 0 45 48
4 1 5 42 3 45 50
3 5 8 41 4 45 53
4 2 6 29 16 45 51
4 0 4 43 2 45 49
3 0 3 37 8 45 48
3 0 3 40 5 45 48
4 1 5 32 13 45 50
2 2 4 45 0 45 49
2 2 4 43 2 45 49
4 0 4 36 9 45 49
2 0 2 41 4 45 47
2 0 2 39 6 45 47
3 0 3 45 0 45 48
6 0 6 39 6 45 51
1 0 1 45 0 45 46
3 3 6 29 16 45 51
3 0 3 43 2 45 48
2 0 2 44 1 45 47
3 0 3 42 3 45 48
2 0 2 38 7 45 47
2 4 6 44 1 45 51
3 0 3 30 15 45 48
3 1 4 40 5 45 49
2 0 2 45 0 45 47
5 0 5 28 17 45 50
6 3 9 35 10 45 54
3 0 3 34 11 45 48
4 0 4 45 0 45 49
4 3 7 39 6 45 52
3 0 3 41 4 45 48
2 1 3 43 2 45 48
2 6 8 35 10 45 53
2 0 2 40 5 45 47
4 0 4 42 3 45 49
3 2 5 44 1 45 50
4 1 5 42 3 45 50
3 6 9 27 18 45 54
3 0 3 45 0 45 48
2 0 2 42 3 45 47
6 3 9 33 13 46 55
3 4 7 32 14 46 53
2 0 2 39 7 46 48
5 1 6 31 15 46 52
2 9 11 35 11 46 57
3 7 10 40 6 46 56
2 0 2 43 3 46 48
3 0 3 29 17 46 49
2 0 2 43 3 46 48
2 0 2 45 1 46 48
4 4 8 32 14 46 54
2 2 4 42 4 46 50
2 3 5 43 3 46 51
3 2 5 43 3 46 51
2 0 2 46 0 46 48
4 2 6 36 10 46 52
1 3 4 42 4 46 50
3 1 4 42 4 46 50
1 1 2 5 41 46 48
5 4 9 40 6 46 55
2 0 2 42 4 46 48
1 1 2 46 0 46 48
